SampleIndex,Value
3602,647.03471
3603,662.78382
3604,736.51055
3605,860.71333
3606,842.94133
3607,732.38026
3608,741.7452
3609,718.27797
3610,759.75742
3611,782.58886
3612,803.17571
3613,742.93978
3614,705.96055
3615,673.83288
3616,722.94192
3617,841.75085
3618,794.9186
3619,728.44205
3620,677.17751
3621,735.11306
3622,818.11464
3623,883.69828
3624,926.44044
3625,1389.8151
3626,1227.76288
3627,804.01444
3628,843.73699
3629,856.5918
3630,886.66533
3631,894.38735
3632,905.05759
3633,841.42857
3634,742.04279
3635,887.75442
3636,877.75647
3637,753.38767
3638,764.08502
3639,751.92822
3640,757.14469
3641,784.78835
3642,857.20886
3643,825.34799
3644,756.74665
3645,733.92289
3646,826.7141
3647,825.33068
3648,993.84639
3649,908.59732
3650,759.79394
3651,750.89102
3652,749.49029
3653,755.5239
3654,856.2548
3655,814.68544
3656,762.43434
3657,743.81746
3658,729.22446
3659,775.29178
3660,838.45645
3661,758.96085
3662,799.77272
3663,819.31131
3664,788.21683
3665,751.20424
3666,780.80895
3667,767.43662
3668,807.88805
3669,847.01169
3670,884.41263
3671,853.27526
3672,855.94173
3673,917.30494
3674,795.22229
3675,850.00969
3676,877.52524
3677,830.24387
3678,921.75198
3679,922.90369
3680,829.54867
3681,803.896875
3682,837.42241
3683,860.71932
3684,956.514
3685,867.96763
3686,909.87623
3687,889.34885
3688,893.16225
3689,930.1267
3690,1046.59172
3691,1074.93383
3692,1017.173
3693,878.52549
3694,815.09526
3695,934.08119
3696,919.92576
3697,980.98762
3698,868.48925
3699,876.21207
3700,908.36935
3701,917.96724
3702,905.16445
3703,867.06316
3704,866.58865
3705,933.46889
3706,929.91955
3707,935.56098
3708,921.70545
3709,965.50865
3710,906.36073
3711,876.16745
3712,942.52238
3713,858.75864
3714,834.39126
3715,831.46006
3716,830.9863
3717,841.15709
3718,941.44697
3719,890.05789
3720,1215.233
3721,1014.92106
3722,890.59873
3723,970.34662
3724,943.89878
3725,876.67311
3726,831.95294
3727,895.19186
3728,865.74944
3729,849.24473
3730,867.59208
3731,897.73499
3732,792.86707
3733,814.98133
3734,1068.83439
3735,922.39719
3736,867.30813
3737,833.912
3738,838.24113
3739,857.59725
3740,827.31871
3741,942.45628
3742,939.10467
3743,909.59471
3744,906.10275
3745,832.03346
3746,837.51766
3747,793.10346
3748,790.80801
3749,807.55413
3750,737.09094
3751,744.08029
3752,785.04655
3753,856.98143
3754,862.7659
3755,759.66435
3756,769.36918
3757,864.85644
3758,795.97559
3759,903.86097
3760,940.18956
3761,889.12236
3762,800.06504
3763,821.35107
3764,753.12525
3765,748.33491
3766,753.75644
3767,838.05161
3768,830.47883
3769,831.96667
3770,780.82648
3771,767.4435
3772,895.32667
3773,860.7922
3774,877.01785
3775,816.96698
3776,748.14728
3777,723.32293
3778,784.18346
3779,775.46075
3780,784.81924
3781,776.78835
3782,748.76151
3783,708.44735
3784,720.32125
3785,734.91625
3786,841.06568
3787,812.55104
3788,857.68316
3789,827.68435
3790,755.06256
3791,755.88425
3792,714.92786
3793,733.49721
3794,748.75487
3795,723.7439
3796,694.96122
3797,665.89942
3798,684.73508
3799,729.17664
3800,754.18888
3801,776.81729
3802,795.610155
3803,729.20103
3804,757.51989
3805,838.07323
3806,770.55733
3807,697.96767
3808,781.59961
3809,728.77632
3810,712.77303
3811,749.45594
3812,681.46927
3813,796.29104
3814,854.20962
3815,707.4857
3816,737.16585
3817,774.89071
3818,744.80356
3819,810.68562
3820,966.15147
3821,811.70164
3822,795.04016
3823,874.19083
3824,848.94814
3825,812.7045
3826,848.66627
3827,811.76099
3828,768.11357
3829,800.4098
3830,954.99264
3831,1222.34745
3832,1069.66081
3833,840.13918
3834,784.29655
3835,839.31319
3836,774.80481
3837,759.12779
3838,799.75314
3839,824.66411
3840,744.16782
3841,781.32538
3842,767.23209
3843,836.20223
3844,920.74996
3845,933.94861
3846,767.94278
3847,718.66931
3848,734.60785
3849,761.98963
3850,865.65716
3851,778.09875
3852,729.26678
3853,729.48808
3854,739.37336
3855,794.85267
3856,747.21506
3857,749.23586
3858,779.05965
3859,734.20875
3860,713.58968
3861,744.39709
3862,745.59695
3863,776.05617
3864,766.99771
3865,763.61841
3866,779.96004
3867,787.16494
3868,773.8819
3869,913.80442
3870,899.26371
3871,886.68507
3872,873.73877
3873,807.50006
3874,759.39302
3875,792.33607
3876,847.69253
3877,870.99626
3878,857.10121
3879,851.236
3880,885.33021
3881,866.20859
3882,966.284263
3883,845.33509
3884,850.48467
3885,990.63483
3886,957.44346
3887,1033.57772
3888,1023.17477
3889,907.82565
3890,929.97146
3891,892.32375
3892,992.72684
3893,962.76741
3894,895.0387
3895,866.86401
3896,925.29572
3897,1022.63813
3898,1050.85445
3899,967.517
3900,896.72797
3901,875.8345
3902,838.70909
3903,875.25343
3904,990.49774
3905,868.61045
3906,872.64573
3907,910.70172
3908,962.86882
3909,886.91793
3910,891.75459
3911,851.87632
3912,1001.83886
3913,931.26141
3914,851.80685
3915,791.03405
3916,784.44633
3917,831.60568
3918,931.62653
3919,919.29035
3920,869.9809
3921,835.4779
3922,774.6507
3923,819.71208
3924,1047.22998
3925,988.70181
3926,1279.82185
3927,1055.40269
3928,867.51091
3929,913.46001
3930,936.8743
3931,948.3924
3932,901.88162
3933,849.86
3934,925.41843
3935,826.92305
3936,800.53815
3937,814.85644
3938,1050.09059
3939,809.04336
3940,883.22355
3941,833.06092
3942,834.82695
3943,871.8829
3944,848.43449
3945,851.55024
3946,798.5896
3947,904.63795
3948,903.59557
3949,970.62944
3950,798.32463
3951,789.65982
3952,752.40772
3953,748.82918
3954,787.50456
3955,857.12115
3956,839.76837
3957,875.5371
3958,807.11054
3959,771.29703
3960,850.71567
3961,759.22946
3962,829.65127
3963,860.41403
3964,861.33325
3965,801.5772
3966,818.56459
3967,787.33662
3968,912.82552
3969,844.08083
3970,795.98639
3971,780.71819
3972,771.81364
3973,831.28217
3974,833.09645
3975,738.92023
3976,757.24102
3977,765.00874
3978,779.0804
3979,829.46481
3980,786.14339
3981,768.40647
3982,738.50627
3983,754.80093
3984,898.49556
3985,879.08021
3986,771.2269
3987,796.56223
3988,702.3753
3989,690.22475
3990,711.1898
3991,665.83747
3992,785.87903
3993,797.42436
3994,647.62504
3995,731.44375
3996,832.54143
3997,703.4234
3998,803.53541
3999,815.93763
4000,737.26971
4001,770.00123
4002,750.69756
4003,704.59623
4004,839.5815
4005,797.48949
4006,675.18153
4007,701.39325
4008,773.57706
4009,706.17429
4010,732.05639
4011,742.398421
4012,672.91775
4013,754.98344
4014,875.40392
4015,1047.73054
4016,811.25934
4017,792.97066
4018,802.91197
4019,703.53293
4020,757.33517
4021,814.95519
4022,840.1943
4023,783.83886
4024,821.23898
4025,759.87469
4026,761.76754
4027,737.53254
4028,786.09121
4029,805.28874
4030,899.01831
4031,816.15451
4032,752.09321
4033,753.78682
4034,862.30329
4035,795.28563
4036,795.00403
4037,1096.31984
4038,1029.21079
4039,777.98095
4040,866.79631
4041,928.46884
4042,799.72794
4043,768.21724
4044,771.44862
4045,816.39474
4046,738.17342
4047,783.19743
4048,752.95683
4049,845.06399
4050,789.76055
4051,718.96797
4052,719.85079
4053,718.73001
4054,835.55689
4055,770.29552
4056,855.63138
4057,747.69531
4058,718.23934
4059,723.58439
4060,736.75288
4061,719.0663
4062,750.50359
4063,728.07964
4064,755.20253
4065,761.37539
4066,782.32109
4067,804.23388
4068,860.3724
4069,809.90681
4070,854.1379
4071,864.3903
4072,860.08244
4073,797.43783
4074,813.65104
4075,906.40173
4076,918.78313
4077,826.05207
4078,838.48453
4079,851.04337
4080,843.66785
4081,886.58499
4082,849.27132
4083,883.23113
4084,893.52733
4085,959.09047
4086,971.26614
4087,1008.72854
4088,1067.7603
4089,983.37583
4090,1028.63638
4091,1055.2176
4092,971.57244
4093,915.75595
4094,943.64254
4095,1008.0903
4096,1026.06349
4097,997.16583
4098,918.98752
4099,947.89462
4100,889.79002
4101,862.75486
4102,819.87211
4103,835.64523
4104,904.71857
4105,861.84252
4106,889.78987
4107,1033.06261
4108,906.50302
4109,821.3447
4110,830.13607
4111,874.69483
4112,961.90547
4113,1047.86411
4114,960.50609
4115,904.42458
4116,933.53621
4117,844.24471
4118,915.11193
4119,874.27756
4120,809.34836
4121,833.76488
4122,855.24513
4123,787.88806
4124,794.69362
4125,856.3102
4126,883.89258
4127,993.00005
4128,932.16602
4129,882.41723
4130,929.07959
4131,833.45235
4132,1153.14373
4133,969.64132
4134,910.78354
4135,983.19745
4136,945.13858
4137,901.07487
4138,814.25203
4139,790.54183
4140,791.53562
4141,889.07514
4142,1069.37116
4143,863.24736
4144,820.05028
4145,794.06899
4146,795.98028
4147,780.22976
4148,787.28177
4149,881.41731
4150,866.0487
4151,812.61825
4152,835.26918
4153,837.25136
4154,895.30625
4155,904.01199
4156,791.01846
4157,821.31562
4158,776.72115
4159,788.05797
4160,811.96532
4161,912.05582
4162,752.99816
4163,800.15649
4164,901.52895
4165,805.22619
4166,731.53359
4167,782.37764
4168,878.88052
4169,840.0391
4170,781.67542
4171,766.07174
4172,790.47958
4173,751.82788
4174,797.35578
4175,825.23109
4176,785.08739
4177,716.07313
4178,736.93568
4179,776.52082
4180,847.29721
4181,802.36566
4182,777.41436
4183,787.90836
4184,784.34467
4185,741.67903
4186,857.9491
4187,843.54907
4188,726.44956
4189,704.55656
4190,712.38152
4191,703.38365
4192,762.19093
4193,878.31732
4194,718.4556
4195,667.14189
4196,819.4544
4197,785.07096
4198,710.67605
4199,761.92033
4200,761.04704
4201,745.67119
4202,759.61314
4203,799.09114
4204,784.53697
4205,848.08734
4206,828.18918
4207,766.92683
4208,801.61399
4209,855.37878
4210,934.12571
4211,770.33028
4212,685.98609
4213,754.43013
4214,731.54793
4215,699.56025
4216,719.09111
4217,772.6568
4218,773.41607
4219,719.0885
4220,754.415434
4221,747.78051
4222,745.4478
4223,837.6938
4224,866.04504
4225,749.86424
4226,729.76409
4227,763.32124
4228,741.34635
4229,702.48186
4230,723.29302
4231,774.40131
4232,760.66736
4233,791.67563
4234,812.3523
4235,874.76986
4236,1004.09412
4237,915.16028
4238,848.17444
4239,823.73997
4240,720.97865
4241,707.77213
4242,769.91383
4243,1192.7488
4244,1083.42314
4245,777.14468
4246,728.15213
4247,708.58717
4248,719.33537
4249,736.39881
4250,790.53109
4251,863.05959
4252,833.23366
4253,835.7893
4254,785.09873
4255,736.93451
4256,778.66475
4257,812.21263
4258,856.98675
4259,763.83706
4260,759.6045
4261,749.03584
4262,758.69529
4263,792.41015
4264,768.28066
4265,723.88311
4266,737.81898
4267,754.28632
4268,792.46471
4269,928.83325
4270,899.7
4271,821.55456
4272,841.23187
4273,900.92238
4274,999.87825
4275,1007.55027
4276,922.71138
4277,876.61205
4278,864.92737
4279,905.68553
4280,856.47658
4281,998.59969
4282,928.99491
4283,818.80268
4284,845.82498
4285,851.77404
4286,830.49686
4287,946.12758
4288,937.71598
4289,979.69329
4290,1095.03173
4291,989.4039
4292,1109.04966
4293,928.85745
4294,944.26476
4295,970.30598
4296,935.97589
4297,1035.91059
4298,954.51386
4299,888.88593
4300,983.14427
4301,892.17439
4302,855.96238
4303,873.70059
4304,843.81841
4305,892.56477
4306,930.4669
4307,943.97323
4308,908.96641
4309,896.57185
4310,836.08874
4311,871.80552
4312,1022.59518
4313,840.93475
4314,883.34187
4315,801.63335
4316,810.53409
4317,884.72017
4318,1022.98488
4319,881.19807
4320,901.55743
4321,810.57079
4322,943.51637
4323,877.58326
4324,852.74601
4325,818.24906
4326,826.68656
4327,795.36
4328,833.45414
4329,840.39312
4330,851.54456
4331,860.8473
4332,874.0564
4333,872.80083
4334,809.71046
4335,815.18197
4336,874.43298
4337,835.5166
4338,1188.39941
4339,1103.55982
4340,878.01978
4341,851.273
4342,897.58241
4343,818.98164
4344,792.82354
4345,811.49414
4346,1015.18497
4347,796.59515
4348,764.15131
4349,801.11774
4350,793.02113
4351,753.8924
4352,805.33953
4353,907.30707
4354,766.23129
4355,793.30752
4356,819.19219
4357,926.8938
4358,780.05357
4359,752.32548
4360,976.60702
4361,872.09633
4362,800.61675
4363,757.9503
4364,829.28412
4365,754.21963
4366,724.22917
4367,724.64541
4368,675.2669
4369,690.3325
4370,710.50746
4371,851.79173
4372,965.51364
4373,834.35067
4374,845.91456
4375,801.91863
4376,800.54582
4377,826.33089
4378,764.42974
4379,849.28922
4380,849.44196
4381,772.76566
4382,699.12194
4383,726.91324
4384,675.94342
4385,699.55068
4386,802.74036
4387,861.39641
4388,817.01879
4389,721.99433
4390,772.37646
4391,688.97372
4392,779.49495
4393,848.28762
4394,910.81649
4395,755.72754
4396,845.4882
4397,786.56535
4398,735.18908
4399,696.06943
4400,705.65954
4401,837.26436
4402,883.50229
4403,739.58417
4404,789.51124
4405,1028.22861
4406,784.08628
4407,730.25018
4408,814.14788
4409,836.53979
4410,754.96945
4411,700.43547
4412,661.16512
4413,760.45911
4414,805.05678
4415,707.68728
4416,780.20452
4417,763.70639
4418,718.2115
4419,711.13051
4420,695.01394
4421,696.85423
4422,788.47706
4423,845.91508
4424,862.03036
4425,783.2841
4426,733.03452
4427,711.9178
4428,737.259973
4429,724.629063
4430,732.67628
4431,733.26644
4432,885.05966
4433,913.36252
4434,715.04786
4435,789.40251
4436,820.71558
4437,793.50455
4438,814.81437
4439,883.81734
4440,834.67653
4441,784.55048
4442,881.0051
4443,751.96402
4444,775.55878
4445,762.46757
4446,763.65644
4447,889.69385
4448,877.74232
4449,1129.79575
4450,1014.38583
4451,786.67254
4452,825.07015
4453,784.60392
4454,802.26051
4455,833.81248
4456,808.41032
4457,960.38245
4458,902.84024
4459,836.74176
4460,836.47151
4461,850.65356
4462,970.50355
4463,825.61495
4464,790.52145
4465,780.38053
4466,772.87749
4467,764.39309
4468,841.42481
4469,895.54022
4470,925.11643
4471,840.94465
4472,896.23877
4473,984.83027
4474,937.63048
4475,985.64438
4476,947.65078
4477,886.50125
4478,818.45053
4479,806.31104
4480,891.05125
4481,896.068
4482,861.18442
4483,863.53017
4484,821.87263
4485,830.96339
4486,863.93637
4487,970.22767
4488,1077.38042
4489,979.34777
4490,955.78815
4491,994.30458
4492,1063.22704
4493,876.1972
4494,945.49857
4495,917.45739
4496,926.45878
4497,896.74782
4498,890.66015
4499,884.522
4500,914.36889
4501,898.49408
4502,853.00102
4503,870.93072
4504,827.55847
4505,837.20894
4506,901.70381
4507,968.77017
4508,892.26242
4509,912.79055
4510,830.80879
4511,823.6476
4512,932.4197
4513,889.09988
4514,959.18905
4515,959.62293
4516,884.38189
4517,898.98239
4518,876.84697
4519,880.90668
4520,828.07343
4521,790.63227
4522,796.03878
4523,786.68272
4524,828.54851
4525,842.25033
4526,920.85673
4527,802.0372
4528,786.28096
4529,772.19762
4530,817.34364
4531,944.17797
4532,807.46231
4533,759.08635
4534,773.9463
4535,800.75977
4536,806.42388
4537,810.99776
4538,788.55822
4539,781.72638
4540,734.52191
4541,734.82319
4542,880.12987
4543,1012.63268
4544,1203.85237
4545,1060.87277
4546,813.97502
4547,775.15001
4548,756.11254
4549,734.11074
4550,938.69635
4551,750.32312
4552,753.67896
4553,778.88441
4554,736.95195
4555,744.92374
4556,966.49572
4557,956.66397
4558,787.92483
4559,770.37194
4560,764.79568
4561,796.86592
4562,756.19864
4563,882.02537
4564,731.78125
4565,807.25899
4566,778.32024
4567,806.24568
4568,743.98305
4569,750.09769
4570,720.23279
4571,721.45253
4572,790.36549
4573,871.42144
4574,913.62452
4575,935.54835
4576,840.06345
4577,725.22856
4578,721.00305
4579,742.89168
4580,742.73062
4581,835.12363
4582,938.44607
4583,841.11748
4584,786.02136
4585,711.91142
4586,828.76499
4587,762.10453
4588,715.99103
4589,780.38224
4590,849.75728
4591,679.08246
4592,789.47335
4593,858.03954
4594,755.20558
4595,715.07885
4596,764.67003
4597,735.56444
4598,800.75189
4599,847.68258
4600,988.22284
4601,897.30463
4602,776.12246
4603,736.76363
4604,868.16879
4605,923.87435
4606,737.5633
4607,759.77475
4608,785.18554
4609,791.48509
4610,822.80609
4611,810.93638
4612,754.95937
4613,705.73267
4614,699.06531
4615,732.6699
4616,729.38231
4617,715.53153
4618,695.7436
4619,722.87544
4620,709.24754
4621,739.91246
4622,769.87095
4623,855.18375
4624,765.85238
4625,750.91479
4626,815.55039
4627,872.38956
4628,872.45032
4629,876.74954
4630,741.0824
4631,757.65183
4632,770.87575
4633,763.21908
4634,794.69593
4635,810.83023
4636,757.94682
4637,781.82294
4638,795.246954
4639,788.56392
4640,838.81604
4641,844.88478
4642,960.32379
4643,898.70441
4644,847.7452
4645,871.45348
4646,835.3054
4647,800.23352
4648,910.33585
4649,894.45069
4650,930.36563
4651,979.89543
4652,915.90248
4653,887.50674
4654,842.84599
4655,1175.24393
4656,1167.68899
4657,879.50919
4658,885.72207
4659,889.88814
4660,835.39162
4661,831.20752
4662,826.45899
4663,841.06619
4664,807.57546
4665,882.81273
4666,967.06841
4667,861.13219
4668,840.27022
4669,902.69857
4670,911.82113
4671,976.21843
4672,829.84637
4673,912.03922
4674,887.12023
4675,927.14761
4676,902.72543
4677,914.29456
4678,814.89641
4679,807.88587
4680,793.37392
4681,823.19673
4682,904.387
4683,855.46856
4684,847.34264
4685,934.96935
4686,900.84861
4687,877.41216
4688,879.26718
4689,933.94404
4690,932.73495
4691,923.45919
4692,981.35972
4693,964.69862
4694,939.37879
4695,908.44211
4696,996.89171
4697,883.11218
4698,838.75029
4699,824.8529
4700,811.06726
4701,863.46296
4702,901.60016
4703,855.54302
4704,902.28561
4705,809.84802
4706,819.80294
4707,891.73699
4708,858.11485
4709,806.18498
4710,875.06842
4711,805.02035
4712,952.69447
4713,855.63473
4714,895.72502
4715,919.48109
4716,900.13983
4717,798.64745
4718,967.99362
4719,830.46812
4720,755.99074
4721,776.1377
4722,815.95436
4723,800.37089
4724,810.40139
4725,795.29062
4726,773.68024
4727,750.15684
4728,764.64302
4729,785.15831
4730,713.84522
4731,738.19074
4732,841.59187
4733,847.58755
4734,786.93025
4735,734.82617
4736,724.74681
4737,710.36931
4738,732.07696
4739,808.17669
4740,968.54874
4741,782.91755
4742,682.50634
4743,685.58192
4744,722.68427
4745,787.896
4746,890.22607
4747,822.1718
4748,799.41834
4749,752.29964
4750,1064.882
4751,924.96342
4752,898.46312
4753,883.50963
4754,1035.52771
4755,741.28406
4756,734.71877
4757,774.53432
4758,788.19235
4759,824.54347
4760,783.46414
4761,815.92674
4762,797.58763
4763,804.42913
4764,843.76275
4765,757.40488
4766,736.01228
4767,667.92478
4768,732.62934
4769,854.16346
4770,862.67254
4771,744.84471
4772,904.29632
4773,841.09578
4774,765.82845
4775,736.70084
4776,762.08039
4777,875.68717
4778,901.07668
4779,867.63993
4780,876.39598
4781,861.29778
4782,768.40082
4783,803.12778
4784,797.26926
4785,736.24353
4786,765.21089
4787,821.52413
4788,860.79019
4789,747.77807
4790,697.55049
4791,750.66691
4792,762.81269
4793,810.13303
4794,814.36791
4795,948.09168
4796,793.24209
4797,743.02137
4798,841.54369
4799,939.04926
4800,901.51025
4801,829.52333
4802,750.75907
4803,737.67739
4804,769.84767
4805,861.75668
4806,849.69992
4807,774.08525
4808,778.29031
4809,793.67471
4810,787.38297
4811,772.65966
4812,807.35951
4813,777.69959
4814,788.33491
4815,748.98832
4816,735.26279
4817,752.10699
4818,804.85316
4819,763.46729
4820,817.62567
4821,783.56703
4822,758.34715
4823,823.50914
4824,942.5256
4825,924.40932
4826,798.27905
4827,780.03054
4828,856.15421
4829,863.52619
4830,816.12213
4831,871.78416
4832,851.75746
4833,784.15096
4834,781.14935
4835,822.66472
4836,917.29234
4837,879.84318
4838,889.55641
4839,956.58878
4840,831.4377
4841,791.50555
4842,823.76653
4843,851.1181
4844,827.66924
4845,884.1485
4846,928.82857
4847,920.05144
4848,938.3903
4849,889.9302
4850,984.52471
4851,916.05168
4852,845.37674
4853,927.40506
4854,967.33577
4855,895.61517
4856,852.84746
4857,845.1462
4858,896.71716
4859,838.18792
4860,886.27131
4861,1186.05488
4862,1093.76373
4863,831.7006
4864,830.11843
4865,912.56317
4866,948.75434
4867,972.70022
4868,894.71417
4869,919.91033
4870,946.68934
4871,879.88879
4872,970.08521
4873,876.11504
4874,853.49071
4875,849.54472
4876,864.6596
4877,797.60891
4878,822.03568
4879,866.73275
4880,888.73061
4881,850.26782
4882,916.6831
4883,891.86971
4884,826.47973
4885,848.06847
4886,839.09297
4887,887.78501
4888,914.63573
4889,819.29323
4890,890.49936
4891,844.72521
4892,915.64051
4893,837.00789
4894,801.82737
4895,833.62559
4896,914.66944
4897,867.24372
4898,904.20384
4899,972.03767
4900,876.11029
4901,778.86392
4902,775.95971
4903,864.8635
4904,848.93684
4905,835.62578
4906,859.21617
4907,880.03013
4908,799.26938
4909,804.42291
4910,762.62123
4911,833.62357
4912,907.84556
4913,755.88424
4914,800.25498
4915,811.61905
4916,762.62127
4917,773.01608
4918,861.80794
4919,778.30636
4920,766.33246
4921,772.2473
4922,775.8772
4923,746.28112
4924,780.30883
4925,764.42728
4926,722.82735
4927,800.02384
4928,736.94713
4929,762.07082
4930,722.53567
4931,693.23729
4932,747.18812
4933,764.42911
4934,742.01174
4935,746.89797
4936,693.22615
4937,740.78626
4938,769.70082
4939,754.63363
4940,708.69406
4941,780.49918
4942,736.39244
4943,779.64216
4944,776.64649
4945,824.4452
4946,704.00612
4947,741.31975
4948,888.66788
4949,937.72502
4950,739.41914
4951,777.18766
4952,710.69051
4953,684.06146
4954,747.0493
4955,751.29925
4956,1057.82564
4957,940.08749
4958,985.15787
4959,790.05726
4960,849.22584
4961,772.85942
4962,857.93744
4963,916.31583
4964,892.23597
4965,1023.95234
4966,835.37156
4967,808.96755
4968,789.63615
4969,766.90895
4970,742.56489
4971,768.65434
4972,761.41145
4973,826.64727
4974,800.76505
4975,710.75673
4976,715.35544
4977,752.90921
4978,919.76566
4979,924.90528
4980,873.85782
4981,804.62538
4982,741.35148
4983,785.65388
4984,1018.43323
4985,850.20869
4986,808.30629
4987,754.56678
4988,720.25356
4989,810.59671
4990,1006.98616
4991,813.00343
4992,759.75523
4993,817.92731
4994,772.26427
4995,735.84685
4996,805.80685
4997,817.93909
4998,832.91216
4999,887.35926
5000,916.21245
5001,916.26555
5002,806.69737
5003,773.18519
5004,807.12311
5005,849.91383
5006,914.03852
5007,894.40051
5008,867.24422
5009,809.04276
5010,792.7736
5011,807.83825
5012,849.55941
5013,840.29762
5014,851.51872
5015,865.4235
5016,816.04964
5017,780.40761
5018,757.53348
5019,772.33538
5020,913.30062
5021,979.44777
5022,940.26132
5023,926.19204
5024,901.73395
5025,854.42303
5026,895.23358
5027,912.51689
5028,867.35167
5029,911.23116
5030,838.32565
5031,876.69666
5032,843.07887
5033,823.75833
5034,815.86009
5035,861.5057
5036,828.91221
5037,826.89738
5038,836.48503
5039,851.53385
5040,886.70798
5041,928.00398
5042,876.59079
5043,848.50467
5044,834.8197
5045,884.87529
5046,834.66305
5047,878.37331
5048,890.72238
5049,912.21832
5050,911.73703
5051,909.74712
5052,857.30851
5053,868.91166
5054,943.85196
5055,901.18492
5056,867.23664
5057,839.98372
5058,858.58736
5059,1007.71039
5060,1030.88201
5061,960.25673
5062,862.93622
5063,914.60113
5064,879.06274
5065,915.37835
5066,880.57586
5067,1198.80188
5068,1111.53995
5069,870.69783
5070,869.28954
5071,963.48987
5072,856.81818
5073,872.02159
5074,940.03003
5075,943.97082
5076,899.19318
5077,882.31799
5078,788.19819
5079,859.89392
5080,874.00364
5081,810.48007
5082,837.44406
5083,778.5043
5084,788.62688
5085,789.3691
5086,786.5123
5087,840.89221
5088,878.243317
5089,832.35046
5090,885.7963
5091,822.00768
5092,818.88417
5093,769.71682
5094,832.27361
5095,806.62878
5096,847.67121
5097,857.65509
5098,862.55236
5099,783.69649
5100,863.23997
5101,787.36321
5102,835.79065
5103,776.07373
5104,803.95707
5105,852.52503
5106,838.3901
5107,839.53903
5108,791.902
5109,708.76813
5110,735.00353
5111,712.72195
5112,864.07383
5113,744.14165
5114,769.23866
5115,758.02282
5116,797.57368
5117,738.40889
5118,859.79191
5119,782.78819
5120,698.15211
5121,687.0282
5122,675.12633
5123,694.45381
5124,702.31639
5125,687.672
5126,753.79
5127,767.87819
5128,677.60045
5129,683.81971
5130,710.16102
5131,680.90874
5132,678.43699
5133,769.72421
5134,777.17107
5135,742.20289
5136,742.66555
5137,667.29353
5138,702.52527
5139,685.8091
5140,699.3845
5141,785.89676
5142,757.84804
5143,751.27253
5144,894.43686
5145,807.33773
5146,829.48417
5147,759.07154
5148,749.61361
5149,738.42604
5150,693.70541
5151,729.61897
5152,801.41679
5153,746.58411
5154,863.08683
5155,787.04368
5156,754.97078
5157,787.40611
5158,838.35373
5159,755.34884
5160,901.64943
5161,896.97493
5162,1371.45197
5163,923.63326
5164,812.33689
5165,893.87492
5166,891.23112
5167,787.08882
5168,867.29298
5169,829.2371
5170,735.25039
5171,781.85898
5172,802.3872
5173,862.63707
5174,866.20596
5175,765.10553
5176,737.00626
5177,719.79173
5178,732.32141
5179,829.37804
5180,927.07829
5181,926.74042
5182,753.64435
5183,771.01723
5184,920.772
5185,1125.45801
5186,895.76014
5187,884.77382
5188,898.69541
5189,832.62044
5190,768.94668
5191,797.23335
5192,821.39632
5193,906.54573
5194,785.65421
5195,852.21954
5196,881.13489
5197,905.86224
5198,934.22987
5199,826.111
5200,826.35553
5201,953.86965
5202,960.47582
5203,864.40364
5204,889.99082
5205,953.12292
5206,850.69968
5207,893.45604
5208,925.2267
5209,898.73726
5210,821.86676
5211,842.59012
5212,927.80678
5213,921.55774
5214,929.68673
5215,897.36695
5216,1028.20743
5217,1032.86519
5218,854.23844
5219,829.74149
5220,817.82289
5221,815.71286
5222,859.29544
5223,941.17466
5224,960.2714
5225,847.01293
5226,801.32638
5227,797.06478
5228,809.63141
5229,843.06082
5230,886.20956
5231,869.51079
5232,906.13784
5233,897.72633
5234,838.67473
5235,841.89118
5236,829.50577
5237,863.49159
5238,920.72419
5239,861.89806
5240,860.31024
5241,867.73464
5242,827.7535
5243,845.63996
5244,914.51499
5245,835.38306
5246,797.59428
5247,804.43559
5248,866.79716
5249,882.04032
5250,958.60881
5251,921.12293
5252,892.93142
5253,859.09348
5254,979.43235
5255,922.45073
5256,916.31293
5257,880.87939
5258,915.01966
5259,935.46895
5260,894.77424
5261,963.47972
5262,963.42431
5263,886.26218
5264,958.48174
5265,923.810004
5266,871.88327
5267,851.41335
5268,848.73585
5269,847.2702
5270,833.08984
5271,803.42603
5272,816.72897
5273,1218.13135
5274,1126.2233
5275,857.5625
5276,923.89805
5277,918.08449
5278,893.7544
5279,779.9918
5280,798.90606
5281,801.84921
5282,816.90055
5283,890.46904
5284,808.91533
5285,732.93047
5286,727.31388
5287,762.33695
5288,771.20325
5289,749.812923
5290,792.87757
5291,803.61444
5292,934.48986
5293,763.46654
5294,748.21843
5295,765.17808
5296,753.30758
5297,799.18814
5298,844.55616
5299,852.91568
5300,818.8733
5301,708.75542
5302,742.50033
5303,785.80448
5304,787.16313
5305,751.33179
5306,743.99081
5307,816.54624
5308,699.53059
5309,712.91481
5310,716.15247
5311,795.93802
5312,859.72992
5313,731.20455
5314,738.24846
5315,718.79164
5316,676.6934
5317,744.58824
5318,773.43217
5319,769.22659
5320,679.71259
5321,672.2559
5322,655.68449
5323,648.03726
5324,669.06032
5325,709.95321
5326,739.02397
5327,683.49211
5328,686.37087
5329,724.8992
5330,679.6433
5331,668.43963
5332,672.5894
5333,709.61708
5334,748.09671
5335,663.14516
5336,716.6348
5337,753.58272
5338,715.72804
5339,722.19161
5340,816.63519
5341,754.42207
5342,756.42569
5343,733.63846
